Input files:
						 Ashburn Turner County Banner_04-22-1910_1_1.txt,
							Montgomery Monitor_04-28-1910_3_1.txt,
							The Atlanta Constitution_04-16-1910_1_1.txt,
							The Eastman Times-Journal_04-21-1910_1_1.txt
Event ID,Missing words,Input file name,Summary file name
34,woman,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,infant,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,cochran,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,crowd,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,farmer,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,crowd,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
34,johnson,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,solomon,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,town,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,solomon,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,johnson,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,negro,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,crowd,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,johnson,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,who,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,state,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,woman,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,wife,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,farmer,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
34,town,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,lady,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,wife,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,newman,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
34,infant,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,town,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,person,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,woman,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
34,woman,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,who,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,peter,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,farmer,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,lady,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,newman,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,farmer,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,marshal,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,guard,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,who,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
34,johnson,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
34,negro,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,cochran,"Macon Weekly Telegraph_10-16-1888_12_1.txt",34.txt
34,peter,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,negro,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,crowd,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,negro,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
34,newman,"The Augusta Chronicle_10-15-1888_1_1.txt",34.txt
34,town,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
34,newman,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,who,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,marshal,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,citizen,"The Atlanta Constitution_10-14-1888_12_1.txt",34.txt
34,man,"Columbus Enquirer-Sun_10-15-1888_1_1.txt",34.txt
Input files:
						 
Event ID,Missing words,Input file name,Summary file name
Input files:
						 The Atlanta Constitution_03-01-1901_2_1.txt,
							The Savannah Morning News_03-01-1901_10_1.txt
Event ID,Missing words,Input file name,Summary file name
341,farmer,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,attorney,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,neighborhood,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,citizen,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,who,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,court,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,citizen,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,assistant,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,member,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,state,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,bryan,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,court,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,negro,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,authority,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,state,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,man,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,employer,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,employer,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,who,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,neighborhood,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,farmer,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,sheriff,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,community,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,negro,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,community,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,sheriff,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,assistant,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,member,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,attorney,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,bryan,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,john,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,friend,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
341,friend,"The Savannah Morning News_03-01-1901_10_1.txt",341.txt
341,authority,"The Atlanta Constitution_03-01-1901_2_1.txt",341.txt
Input files:
						 The Atlanta Constitution_03-11-1888_11_1.txt
Event ID,Missing words,Input file name,Summary file name
342,who,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
342,man,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
342,wife,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
342,bradford,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
342,brother-in-law,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
342,coward,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
342,brother,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
342,neighborhood,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
342,murderer,"The Atlanta Constitution_03-11-1888_11_1.txt",342.txt
Input files:
						 The Atlanta Constitution_03-18-1900_3_1.txt,
							The Atlanta Constitution_03-19-1900_3_1.txt,
							The Atlanta Constitution_03-20-1900_3_1.txt,
							The Atlanta Constitution_03-21-1900_3_1.txt
Event ID,Missing words,Input file name,Summary file name
343,dr.,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,negro,"The Atlanta Constitution_03-20-1900_3_1.txt",343.txt
343,judge,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,member,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,man,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,sheriff,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,sheriff,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,relative,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,man,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,mob,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,mob,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,mob,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,sheriff,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,physician,"The Atlanta Constitution_03-20-1900_3_1.txt",343.txt
343,outlaw,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,farmer,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,posse,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,town,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,posse,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,town,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,physician,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,lord,"The Atlanta Constitution_03-20-1900_3_1.txt",343.txt
343,ringleader,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,man,"The Atlanta Constitution_03-20-1900_3_1.txt",343.txt
343,mob,"The Atlanta Constitution_03-20-1900_3_1.txt",343.txt
343,deputy,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,deputy,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,deputy,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,girl,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,crowd,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,court,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,bishop,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,bishop,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,bishop,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,doctor,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,john,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,anderson,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,town,"The Atlanta Constitution_03-20-1900_3_1.txt",343.txt
343,group,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,anderson,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,victim,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,who,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,who,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,guard,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,who,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,victim,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,father,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,many,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,frye,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,lady,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,lady,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,girl,"The Atlanta Constitution_03-20-1900_3_1.txt",343.txt
343,john,"The Atlanta Constitution_03-20-1900_3_1.txt",343.txt
343,family,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,negro,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,negro,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,miss,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,people,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,miss,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,marshal,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,negro,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,folk,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,brother,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,prisoner,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,father,"The Atlanta Constitution_03-21-1900_3_1.txt",343.txt
343,john,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
343,physician,"The Atlanta Constitution_03-19-1900_3_1.txt",343.txt
343,prisoner,"The Atlanta Constitution_03-18-1900_3_1.txt",343.txt
Input files:
						 The Atlanta Constitution_03-09-1940_1_1.txt,
							The Negro Handbook_04-25-1942_51_1.txt
Event ID,Missing words,Input file name,Summary file name
344,joseph,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,wife,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,man,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,policeman,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,committee,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,negro,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,officer,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,person,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,major,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,jailer,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,sister,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,wife,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,judiciary,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,police,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,many,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,woman,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,tyler,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,mob,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,man,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,senate,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,farmer,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,policeman,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,who,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,leader,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,sergeant,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,posse,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,preacher,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,robert,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,roosevelt,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,george,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,perry,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,democrat,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,association,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,klan,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,state,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,gang,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,representative,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,vigilante,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,police,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,wagner,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,isaac,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,organization,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,group,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,photographer,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,count,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,employer,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,who,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,guard,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,victim,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,barber,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,congress,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,governor,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,woman,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,member,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,negro,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,senator,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
344,judge,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,andrew,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,chief,"The Atlanta Constitution_03-09-1940_1_1.txt",344.txt
344,member,"The Negro Handbook_04-25-1942_51_1.txt",344.txt
Input files:
						 The Atlanta Constitution_05-18-1892_1_1.txt
Event ID,Missing words,Input file name,Summary file name
345,people,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,many,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,man,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,guard,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,mob,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,who,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,we,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,town,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,negro,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,fellow,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,leader,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,organization,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,carter,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,crowd,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,marshal,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,coroner,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,governor,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,lord,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,boy,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,prisoner,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
345,sheriff,"The Atlanta Constitution_05-18-1892_1_1.txt",345.txt
Input files:
						 The Atlanta Constitution_05-30-1922_18_1.txt
Event ID,Missing words,Input file name,Summary file name
346,posse,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,negro,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,people,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,who,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,slayer,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,mob,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,operator,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,wayne,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,sheriff,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,man,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,wife,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,weaver,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,deputy,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
346,son,"The Atlanta Constitution_05-30-1922_18_1.txt",346.txt
Input files:
						 The Atlanta Constitution_06-14-1894_5_1.txt,
							Waycross Weekly Herald_06-16-1894_4_1.txt
Event ID,Missing words,Input file name,Summary file name
347,lady,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,mob,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,fiend,"The Atlanta Constitution_06-14-1894_5_1.txt",347.txt
347,pierce,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,negro,"The Atlanta Constitution_06-14-1894_5_1.txt",347.txt
347,who,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,people,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,daughter,"The Atlanta Constitution_06-14-1894_5_1.txt",347.txt
347,negro,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,general,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,homer,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,fiend,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
347,farmer,"The Atlanta Constitution_06-14-1894_5_1.txt",347.txt
347,daughter,"Waycross Weekly Herald_06-16-1894_4_1.txt",347.txt
Input files:
						 The Atlanta Constitution_06-16-1895_3_1.txt
Event ID,Missing words,Input file name,Summary file name
348,man,"The Atlanta Constitution_06-16-1895_3_1.txt",348.txt
348,neighbor,"The Atlanta Constitution_06-16-1895_3_1.txt",348.txt
348,crowd,"The Atlanta Constitution_06-16-1895_3_1.txt",348.txt
348,harris,"The Atlanta Constitution_06-16-1895_3_1.txt",348.txt
348,farmer,"The Atlanta Constitution_06-16-1895_3_1.txt",348.txt
348,warren,"The Atlanta Constitution_06-16-1895_3_1.txt",348.txt
348,negro,"The Atlanta Constitution_06-16-1895_3_1.txt",348.txt
348,montgomery,"The Atlanta Constitution_06-16-1895_3_1.txt",348.txt
Input files:
						 The Atlanta Constitution_06-19-1894_2_1.txt
Event ID,Missing words,Input file name,Summary file name
349,wife,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,crowd,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,brother-in-law,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,brute,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,prisoner,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,negro,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,owen,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,who,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,wright,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,bailiff,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,citizen,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,monroe,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,posse,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,son-in-law,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,wallace,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
349,dr.,"The Atlanta Constitution_06-19-1894_2_1.txt",349.txt
Input files:
						 Savannah Press_10-05-1895_1_1.txt,
							The Augusta Chronicle_10-06-1895_1_1.txt
Event ID,Missing words,Input file name,Summary file name
35,prisoner,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,crowd,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,victim,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,convict,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,guard,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,mob,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,witness,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,girl,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,smith,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,guard,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,convict,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,miss,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,negro,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,who,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,father,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,who,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,miss,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,blacksmith,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,mob,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,lady,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,negro,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,woman,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,smith,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,girl,"Savannah Press_10-05-1895_1_1.txt",35.txt
35,culprit,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
35,rapist,"The Augusta Chronicle_10-06-1895_1_1.txt",35.txt
Input files:
						 The Atlanta Constitution_07-01-1891_2_1.txt
Event ID,Missing words,Input file name,Summary file name
350,jury,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,negro,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,miscreant,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,gentleman,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,father,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,crowd,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,person,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,character,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,citizen,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,sheriff,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,guard,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,daughter,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,culprit,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,messenger,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,people,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,girl,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,johnson,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,who,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,we,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,correspondent,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,man,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
350,lady,"The Atlanta Constitution_07-01-1891_2_1.txt",350.txt
Input files:
						 The Atlanta Constitution_07-10-1887_6_1.txt,
							The Atlanta Constitution_07-11-1887_3_1.txt,
							The Oglethorpe Echo_07-15-1887_2_1.txt
Event ID,Missing words,Input file name,Summary file name
351,crowd,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,crowd,"The Oglethorpe Echo_07-15-1887_2_1.txt",351.txt
351,son,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,maxwell,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,citizen,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,crowd,"The Atlanta Constitution_07-10-1887_6_1.txt",351.txt
351,who,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,neighborhood,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,member,"The Oglethorpe Echo_07-15-1887_2_1.txt",351.txt
351,miss,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,mother,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,ross,"The Atlanta Constitution_07-10-1887_6_1.txt",351.txt
351,negro,"The Oglethorpe Echo_07-15-1887_2_1.txt",351.txt
351,guard,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,editor,"The Atlanta Constitution_07-11-1887_3_1.txt",351.txt
351,griffith,"The Atlanta Constitution_07-10-1887_6_1.txt",351.txt
